timestamp,pv,mv,sv,kp,ki,kd,pb,ti,td,err_value
1772516511000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516512000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516513000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516514000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516515000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516516000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516517000,5.0,8.85,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516518000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516519000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516520000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516521000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516522000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516523000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516524000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516525000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516526000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516527000,5.1,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516528000,5.1,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516529000,5.1,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516530000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516531000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516532000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516533000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516534000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516535000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516536000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516537000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516538000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516539000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516540000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516541000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516542000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516543000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516544000,5.0,8.84,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516545000,5.1,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516546000,5.1,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516547000,5.1,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516548000,5.1,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516549000,5.1,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516550000,5.1,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516551000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516552000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516553000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516554000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516555000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516556000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516557000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516558000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516559000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516560000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516561000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516562000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516563000,5.1,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516564000,5.1,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516565000,5.1,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516566000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516567000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516568000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516569000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516570000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516571000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516572000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516573000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516574000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516575000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516576000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516577000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516578000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516579000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516580000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516581000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516582000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516583000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516584000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516585000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516586000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516587000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516588000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516589000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516590000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516591000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516592000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516593000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516594000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516595000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516596000,5.0,8.83,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516597000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516598000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516599000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516600000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516601000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516602000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516603000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516604000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516605000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516606000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516607000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516608000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516609000,5.1,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516610000,5.1,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516611000,5.1,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516612000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516613000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516614000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516615000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516616000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516617000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516618000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516619000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516620000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516621000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516622000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516623000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516624000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516625000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516626000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516627000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516628000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516629000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516630000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516631000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516632000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516633000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516634000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516635000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516636000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516637000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516638000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516639000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516640000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516641000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516642000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516643000,5.1,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516644000,5.1,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516645000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516646000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516647000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516648000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516649000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516650000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516651000,5.1,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516652000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516653000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516654000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516655000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516656000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516657000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516658000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516659000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516660000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516661000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516662000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516663000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516664000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516665000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516666000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516667000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516668000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516669000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516670000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516671000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516672000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516673000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516674000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516675000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516676000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516677000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516678000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516679000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516680000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516681000,5.1,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516682000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516683000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516684000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516685000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516686000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516687000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516688000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516689000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516690000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516691000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516692000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516693000,5.0,8.82,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516694000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516695000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516696000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516697000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516698000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516699000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516700000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516701000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516702000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516703000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516704000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516705000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516706000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516707000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516708000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516709000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516710000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516711000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516712000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516713000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516714000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516715000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516716000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516717000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516718000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516719000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516720000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516721000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516722000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516723000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516724000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516725000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516726000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516727000,5.1,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516728000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516729000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516730000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516731000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516732000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516733000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516734000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516735000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516736000,5.0,8.81,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516737000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516738000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516739000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516740000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516741000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516742000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516743000,5.1,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516744000,5.1,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516745000,5.1,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516746000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516747000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516748000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516749000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516750000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516751000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516752000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516753000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516754000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516755000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516756000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516757000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516758000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516759000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516760000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516761000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516762000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516763000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516764000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516765000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516766000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516767000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516768000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516769000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516770000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516771000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516772000,5.0,8.8,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516773000,5.1,8.75,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516774000,5.1,8.75,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516775000,5.1,8.75,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516776000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516777000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516778000,5.0,8.78,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516779000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516780000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516781000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516782000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516783000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516784000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516785000,5.1,8.75,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516786000,5.1,8.75,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516787000,5.1,8.75,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516788000,5.1,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516789000,5.0,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516790000,5.0,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516791000,5.0,8.77,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516792000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516793000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516794000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516795000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516796000,5.0,8.79,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516797000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516798000,5.1,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516799000,5.1,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516800000,5.1,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.09999999999999964
1772516801000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516802000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516803000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516804000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
1772516805000,5.0,8.76,5.0,0.15,0.02,0.09,666.67,7.5,1.67,0.0
